ID Respuesta | Nombre Participante | ID Dispositivo | Tipo Participación | Nombre Funcionario | Cargo Funcionario | Sección Funcionario | Pregunta | Categoría Pregunta | Calificación | Fecha Respuesta
139 | María xvastro | 7d197fb4-d116-4126-94b9-e815a73fc400 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Aptitud y honestidad | Personal | deficiente | 08/10/2025 18:15:45
138 | María xvastro | 7d197fb4-d116-4126-94b9-e815a73fc400 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Veracidad y cumplimiento | Personal | deficiente | 08/10/2025 18:15:45
137 | María xvastro | 7d197fb4-d116-4126-94b9-e815a73fc400 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Aptitud y honestidad | Personal | deficiente | 08/10/2025 18:15:45
136 | María xvastro | 7d197fb4-d116-4126-94b9-e815a73fc400 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Respeto, dignidad y decoro | Personal | bueno | 08/10/2025 18:15:45
135 | María xvastro | 7d197fb4-d116-4126-94b9-e815a73fc400 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Integridad y ética | Personal | regular | 08/10/2025 18:15:45
134 | María xvastro | 7d197fb4-d116-4126-94b9-e815a73fc400 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Uso adecuado del tiempo de trabajo | Desempeño | regular | 08/10/2025 18:15:45
133 | María xvastro | 7d197fb4-d116-4126-94b9-e815a73fc400 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Ejercicio adecuado del cargo | Desempeño | regular | 08/10/2025 18:15:44
132 | María xvastro | 7d197fb4-d116-4126-94b9-e815a73fc400 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Proyectos estratégicos con resultados concretos | Desempeño | excelente | 08/10/2025 18:15:44
131 | María xvastro | 7d197fb4-d116-4126-94b9-e815a73fc400 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Integridad y ética | Personal | regular | 08/10/2025 18:15:44
130 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Helenohora Llanos Diaz | Comisaria | Comisaria de familia | Uso adecuado del tiempo de trabajo | Desempeño | regular | 08/10/2025 15:16:10
129 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Helenohora Llanos Diaz | Comisaria | Comisaria de familia | Ejercicio adecuado del cargo | Desempeño | excelente | 08/10/2025 15:16:10
128 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Helenohora Llanos Diaz | Comisaria | Comisaria de familia | Proyectos estratégicos con resultados concretos | Desempeño | malo | 08/10/2025 15:16:10
127 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Helenohora Llanos Diaz | Comisaria | Comisaria de familia | Cumplimiento de metas | Desempeño | regular | 08/10/2025 15:16:10
126 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Helenohora Llanos Diaz | Comisaria | Comisaria de familia | Eficiencia en la gestión de los recursos | Desempeño | excelente | 08/10/2025 15:16:10
125 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Helenohora Llanos Diaz | Comisaria | Comisaria de familia | Transparencia y eficiencia en la toma de decisiones | Profesional | bueno | 08/10/2025 15:16:10
124 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Helenohora Llanos Diaz | Comisaria | Comisaria de familia | Capacidad para resolver problemas | Profesional | excelente | 08/10/2025 15:16:10
123 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Helenohora Llanos Diaz | Comisaria | Comisaria de familia | Liderazgo y gestión de equipos | Profesional | deficiente | 08/10/2025 15:16:10
122 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Helenohora Llanos Diaz | Comisaria | Comisaria de familia | Comunicación y empatía | Personal | bueno | 08/10/2025 15:16:10
121 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Helenohora Llanos Diaz | Comisaria | Comisaria de familia | Veracidad y cumplimiento | Personal | malo | 08/10/2025 15:16:10
120 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Helenohora Llanos Diaz | Comisaria | Comisaria de familia | Aptitud y honestidad | Personal | deficiente | 08/10/2025 15:16:10
119 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Yoan Orlando Garay Diaz | Inspector | Inspección de policía | Uso adecuado del tiempo de trabajo | Desempeño | bueno | 08/10/2025 15:16:10
118 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Helenohora Llanos Diaz | Comisaria | Comisaria de familia | Respeto, dignidad y decoro | Personal | excelente | 08/10/2025 15:16:10
117 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Helenohora Llanos Diaz | Comisaria | Comisaria de familia | Integridad y ética | Personal | malo | 08/10/2025 15:16:10
116 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Yoan Orlando Garay Diaz | Inspector | Inspección de policía | Ejercicio adecuado del cargo | Desempeño | malo | 08/10/2025 15:16:10
115 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Yoan Orlando Garay Diaz | Inspector | Inspección de policía | Cumplimiento de metas | Desempeño | regular | 08/10/2025 15:16:10
114 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Yoan Orlando Garay Diaz | Inspector | Inspección de policía | Proyectos estratégicos con resultados concretos | Desempeño | malo | 08/10/2025 15:16:10
113 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Yoan Orlando Garay Diaz | Inspector | Inspección de policía | Eficiencia en la gestión de los recursos | Desempeño | bueno | 08/10/2025 15:16:10
112 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Yoan Orlando Garay Diaz | Inspector | Inspección de policía | Transparencia y eficiencia en la toma de decisiones | Profesional | bueno | 08/10/2025 15:16:10
111 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Yoan Orlando Garay Diaz | Inspector | Inspección de policía | Capacidad para resolver problemas | Profesional | bueno | 08/10/2025 15:16:10
110 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Yoan Orlando Garay Diaz | Inspector | Inspección de policía | Liderazgo y gestión de equipos | Profesional | malo | 08/10/2025 15:16:10
109 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Yoan Orlando Garay Diaz | Inspector | Inspección de policía | Aptitud y honestidad | Personal | deficiente | 08/10/2025 15:16:10
108 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Yoan Orlando Garay Diaz | Inspector | Inspección de policía | Comunicación y empatía | Personal | bueno | 08/10/2025 15:16:10
107 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Yoan Orlando Garay Diaz | Inspector | Inspección de policía | Veracidad y cumplimiento | Personal | malo | 08/10/2025 15:16:10
106 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Yoan Orlando Garay Diaz | Inspector | Inspección de policía | Respeto, dignidad y decoro | Personal | malo | 08/10/2025 15:16:10
105 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Yoan Orlando Garay Diaz | Inspector | Inspección de policía | Integridad y ética | Personal | malo | 08/10/2025 15:16:10
104 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Maria Ximena Martin Charry | Secretaria | Secretaria de tránsito | Uso adecuado del tiempo de trabajo | Desempeño | malo | 08/10/2025 15:16:10
103 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Maria Ximena Martin Charry | Secretaria | Secretaria de tránsito | Ejercicio adecuado del cargo | Desempeño | malo | 08/10/2025 15:16:10
102 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Maria Ximena Martin Charry | Secretaria | Secretaria de tránsito | Proyectos estratégicos con resultados concretos | Desempeño | regular | 08/10/2025 15:16:10
101 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Maria Ximena Martin Charry | Secretaria | Secretaria de tránsito | Cumplimiento de metas | Desempeño | regular | 08/10/2025 15:16:10
100 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Maria Ximena Martin Charry | Secretaria | Secretaria de tránsito | Eficiencia en la gestión de los recursos | Desempeño | regular | 08/10/2025 15:16:10
98 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Maria Ximena Martin Charry | Secretaria | Secretaria de tránsito | Capacidad para resolver problemas | Profesional | regular | 08/10/2025 15:16:10
99 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Maria Ximena Martin Charry | Secretaria | Secretaria de tránsito | Transparencia y eficiencia en la toma de decisiones | Profesional | regular | 08/10/2025 15:16:10
97 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Maria Ximena Martin Charry | Secretaria | Secretaria de tránsito | Liderazgo y gestión de equipos | Profesional | deficiente | 08/10/2025 15:16:10
96 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Maria Ximena Martin Charry | Secretaria | Secretaria de tránsito | Comunicación y empatía | Personal | malo | 08/10/2025 15:16:10
95 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Maria Ximena Martin Charry | Secretaria | Secretaria de tránsito | Veracidad y cumplimiento | Personal | malo | 08/10/2025 15:16:10
94 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Maria Ximena Martin Charry | Secretaria | Secretaria de tránsito | Aptitud y honestidad | Personal | regular | 08/10/2025 15:16:10
93 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Maria Ximena Martin Charry | Secretaria | Secretaria de tránsito | Respeto, dignidad y decoro | Personal | malo | 08/10/2025 15:16:10
92 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Maria Ximena Martin Charry | Secretaria | Secretaria de tránsito | Integridad y ética | Personal | malo | 08/10/2025 15:16:10
91 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Javier Charry Bonilla | Secretario | Secretaria de desarrollo económico | Uso adecuado del tiempo de trabajo | Desempeño | bueno | 08/10/2025 15:16:10
90 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Javier Charry Bonilla | Secretario | Secretaria de desarrollo económico | Proyectos estratégicos con resultados concretos | Desempeño | bueno | 08/10/2025 15:16:10
89 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Javier Charry Bonilla | Secretario | Secretaria de desarrollo económico | Ejercicio adecuado del cargo | Desempeño | deficiente | 08/10/2025 15:16:10
88 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Javier Charry Bonilla | Secretario | Secretaria de desarrollo económico | Eficiencia en la gestión de los recursos | Desempeño | excelente | 08/10/2025 15:16:10
87 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Javier Charry Bonilla | Secretario | Secretaria de desarrollo económico | Cumplimiento de metas | Desempeño | bueno | 08/10/2025 15:16:10
86 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Javier Charry Bonilla | Secretario | Secretaria de desarrollo económico | Transparencia y eficiencia en la toma de decisiones | Profesional | excelente | 08/10/2025 15:16:10
85 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Javier Charry Bonilla | Secretario | Secretaria de desarrollo económico | Capacidad para resolver problemas | Profesional | bueno | 08/10/2025 15:16:10
84 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Javier Charry Bonilla | Secretario | Secretaria de desarrollo económico | Liderazgo y gestión de equipos | Profesional | excelente | 08/10/2025 15:16:10
83 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Javier Charry Bonilla | Secretario | Secretaria de desarrollo económico | Comunicación y empatía | Personal | malo | 08/10/2025 15:16:10
82 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Javier Charry Bonilla | Secretario | Secretaria de desarrollo económico | Veracidad y cumplimiento | Personal | excelente | 08/10/2025 15:16:10
81 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Javier Charry Bonilla | Secretario | Secretaria de desarrollo económico | Aptitud y honestidad | Personal | deficiente | 08/10/2025 15:16:10
80 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Javier Charry Bonilla | Secretario | Secretaria de desarrollo económico | Respeto, dignidad y decoro | Personal | malo | 08/10/2025 15:16:10
79 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Daniela Ramirez Chavarro | Secretaria | Secretaria de infraestructura | Uso adecuado del tiempo de trabajo | Desempeño | bueno | 08/10/2025 15:16:10
78 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Javier Charry Bonilla | Secretario | Secretaria de desarrollo económico | Integridad y ética | Personal | malo | 08/10/2025 15:16:10
77 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Daniela Ramirez Chavarro | Secretaria | Secretaria de infraestructura | Proyectos estratégicos con resultados concretos | Desempeño | excelente | 08/10/2025 15:16:10
76 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Daniela Ramirez Chavarro | Secretaria | Secretaria de infraestructura | Ejercicio adecuado del cargo | Desempeño | deficiente | 08/10/2025 15:16:10
75 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Daniela Ramirez Chavarro | Secretaria | Secretaria de infraestructura | Eficiencia en la gestión de los recursos | Desempeño | bueno | 08/10/2025 15:16:10
74 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Daniela Ramirez Chavarro | Secretaria | Secretaria de infraestructura | Cumplimiento de metas | Desempeño | regular | 08/10/2025 15:16:10
73 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Daniela Ramirez Chavarro | Secretaria | Secretaria de infraestructura | Transparencia y eficiencia en la toma de decisiones | Profesional | excelente | 08/10/2025 15:16:10
72 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Daniela Ramirez Chavarro | Secretaria | Secretaria de infraestructura | Capacidad para resolver problemas | Profesional | bueno | 08/10/2025 15:16:10
71 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Daniela Ramirez Chavarro | Secretaria | Secretaria de infraestructura | Liderazgo y gestión de equipos | Profesional | malo | 08/10/2025 15:16:10
70 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Daniela Ramirez Chavarro | Secretaria | Secretaria de infraestructura | Comunicación y empatía | Personal | bueno | 08/10/2025 15:16:10
69 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Daniela Ramirez Chavarro | Secretaria | Secretaria de infraestructura | Aptitud y honestidad | Personal | malo | 08/10/2025 15:16:10
68 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Daniela Ramirez Chavarro | Secretaria | Secretaria de infraestructura | Respeto, dignidad y decoro | Personal | regular | 08/10/2025 15:16:10
67 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Daniela Ramirez Chavarro | Secretaria | Secretaria de infraestructura | Veracidad y cumplimiento | Personal | bueno | 08/10/2025 15:16:10
66 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Daniela Ramirez Chavarro | Secretaria | Secretaria de infraestructura | Integridad y ética | Personal | malo | 08/10/2025 15:16:10
65 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jhon Alexander Pulecio Charry | Secretario | Secretaria de planeación | Ejercicio adecuado del cargo | Desempeño | deficiente | 08/10/2025 15:16:10
64 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jhon Alexander Pulecio Charry | Secretario | Secretaria de planeación | Uso adecuado del tiempo de trabajo | Desempeño | regular | 08/10/2025 15:16:10
63 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jhon Alexander Pulecio Charry | Secretario | Secretaria de planeación | Proyectos estratégicos con resultados concretos | Desempeño | excelente | 08/10/2025 15:16:10
61 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jhon Alexander Pulecio Charry | Secretario | Secretaria de planeación | Eficiencia en la gestión de los recursos | Desempeño | excelente | 08/10/2025 15:16:10
62 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jhon Alexander Pulecio Charry | Secretario | Secretaria de planeación | Cumplimiento de metas | Desempeño | regular | 08/10/2025 15:16:10
60 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jhon Alexander Pulecio Charry | Secretario | Secretaria de planeación | Transparencia y eficiencia en la toma de decisiones | Profesional | bueno | 08/10/2025 15:16:10
59 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jhon Alexander Pulecio Charry | Secretario | Secretaria de planeación | Capacidad para resolver problemas | Profesional | bueno | 08/10/2025 15:16:10
58 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jhon Alexander Pulecio Charry | Secretario | Secretaria de planeación | Liderazgo y gestión de equipos | Profesional | excelente | 08/10/2025 15:16:10
57 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jhon Alexander Pulecio Charry | Secretario | Secretaria de planeación | Veracidad y cumplimiento | Personal | malo | 08/10/2025 15:16:10
56 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jhon Alexander Pulecio Charry | Secretario | Secretaria de planeación | Comunicación y empatía | Personal | bueno | 08/10/2025 15:16:10
55 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jhon Alexander Pulecio Charry | Secretario | Secretaria de planeación | Aptitud y honestidad | Personal | deficiente | 08/10/2025 15:16:10
54 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jhon Alexander Pulecio Charry | Secretario | Secretaria de planeación | Respeto, dignidad y decoro | Personal | bueno | 08/10/2025 15:16:10
53 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jhon Alexander Pulecio Charry | Secretario | Secretaria de planeación | Integridad y ética | Personal | excelente | 08/10/2025 15:16:10
52 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Ana Maria Conde Garzon | Secretaria | Secretaria de protección social | Uso adecuado del tiempo de trabajo | Desempeño | bueno | 08/10/2025 15:16:10
51 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Ana Maria Conde Garzon | Secretaria | Secretaria de protección social | Ejercicio adecuado del cargo | Desempeño | excelente | 08/10/2025 15:16:10
50 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Ana Maria Conde Garzon | Secretaria | Secretaria de protección social | Proyectos estratégicos con resultados concretos | Desempeño | deficiente | 08/10/2025 15:16:10
49 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Ana Maria Conde Garzon | Secretaria | Secretaria de protección social | Cumplimiento de metas | Desempeño | bueno | 08/10/2025 15:16:10
48 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Ana Maria Conde Garzon | Secretaria | Secretaria de protección social | Transparencia y eficiencia en la toma de decisiones | Profesional | bueno | 08/10/2025 15:16:10
47 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Ana Maria Conde Garzon | Secretaria | Secretaria de protección social | Capacidad para resolver problemas | Profesional | malo | 08/10/2025 15:16:10
46 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Ana Maria Conde Garzon | Secretaria | Secretaria de protección social | Eficiencia en la gestión de los recursos | Desempeño | deficiente | 08/10/2025 15:16:10
45 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Ana Maria Conde Garzon | Secretaria | Secretaria de protección social | Comunicación y empatía | Personal | deficiente | 08/10/2025 15:16:10
44 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Ana Maria Conde Garzon | Secretaria | Secretaria de protección social | Liderazgo y gestión de equipos | Profesional | bueno | 08/10/2025 15:16:10
43 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Ana Maria Conde Garzon | Secretaria | Secretaria de protección social | Veracidad y cumplimiento | Personal | bueno | 08/10/2025 15:16:10
42 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Ana Maria Conde Garzon | Secretaria | Secretaria de protección social | Aptitud y honestidad | Personal | malo | 08/10/2025 15:16:10
41 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Ana Maria Conde Garzon | Secretaria | Secretaria de protección social | Respeto, dignidad y decoro | Personal | bueno | 08/10/2025 15:16:10
40 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Ana Maria Conde Garzon | Secretaria | Secretaria de protección social | Integridad y ética | Personal | bueno | 08/10/2025 15:16:10
39 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Alfredo Charry Medina | Secretario | Secretaria de hacienda | Uso adecuado del tiempo de trabajo | Desempeño | regular | 08/10/2025 15:16:10
38 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Alfredo Charry Medina | Secretario | Secretaria de hacienda | Ejercicio adecuado del cargo | Desempeño | deficiente | 08/10/2025 15:16:10
37 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Alfredo Charry Medina | Secretario | Secretaria de hacienda | Proyectos estratégicos con resultados concretos | Desempeño | bueno | 08/10/2025 15:16:10
36 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Alfredo Charry Medina | Secretario | Secretaria de hacienda | Cumplimiento de metas | Desempeño | regular | 08/10/2025 15:16:10
35 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Alfredo Charry Medina | Secretario | Secretaria de hacienda | Eficiencia en la gestión de los recursos | Desempeño | excelente | 08/10/2025 15:16:10
34 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Alfredo Charry Medina | Secretario | Secretaria de hacienda | Transparencia y eficiencia en la toma de decisiones | Profesional | bueno | 08/10/2025 15:16:10
33 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Alfredo Charry Medina | Secretario | Secretaria de hacienda | Capacidad para resolver problemas | Profesional | excelente | 08/10/2025 15:16:10
32 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Alfredo Charry Medina | Secretario | Secretaria de hacienda | Liderazgo y gestión de equipos | Profesional | excelente | 08/10/2025 15:16:10
31 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Alfredo Charry Medina | Secretario | Secretaria de hacienda | Comunicación y empatía | Personal | malo | 08/10/2025 15:16:10
28 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Alfredo Charry Medina | Secretario | Secretaria de hacienda | Aptitud y honestidad | Personal | deficiente | 08/10/2025 15:16:10
29 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Alfredo Charry Medina | Secretario | Secretaria de hacienda | Veracidad y cumplimiento | Personal | bueno | 08/10/2025 15:16:10
30 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Cumplimiento de metas | Desempeño | regular | 08/10/2025 15:16:10
27 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Eficiencia en la gestión de los recursos | Desempeño | deficiente | 08/10/2025 15:16:10
26 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Alfredo Charry Medina | Secretario | Secretaria de hacienda | Integridad y ética | Personal | malo | 08/10/2025 15:16:10
25 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Alfredo Charry Medina | Secretario | Secretaria de hacienda | Respeto, dignidad y decoro | Personal | bueno | 08/10/2025 15:16:10
23 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Uso adecuado del tiempo de trabajo | Desempeño | regular | 08/10/2025 15:16:10
24 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Ejercicio adecuado del cargo | Desempeño | excelente | 08/10/2025 15:16:10
22 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Proyectos estratégicos con resultados concretos | Desempeño | excelente | 08/10/2025 15:16:10
21 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Cumplimiento de metas | Desempeño | bueno | 08/10/2025 15:16:10
19 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Comunicación y empatía | Personal | malo | 08/10/2025 15:16:10
18 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Liderazgo y gestión de equipos | Profesional | excelente | 08/10/2025 15:16:10
